phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-08 02:25:28,171.14,2026/05/08 02:25:28.006,NVIDIA GeForce RTX 3080,0,41,36.96,210,405,1306,10240,30,
idle,2026-05-08 02:25:30,173.23,2026/05/08 02:25:30.099,NVIDIA GeForce RTX 3080,3,41,37.09,210,405,1306,10240,30,
idle,2026-05-08 02:25:32,175.32,2026/05/08 02:25:32.189,NVIDIA GeForce RTX 3080,0,41,37.15,210,405,1306,10240,30,
idle,2026-05-08 02:25:34,177.41,2026/05/08 02:25:34.276,NVIDIA GeForce RTX 3080,0,41,36.91,210,405,1306,10240,30,
idle,2026-05-08 02:25:36,179.5,2026/05/08 02:25:36.367,NVIDIA GeForce RTX 3080,0,41,36.92,210,405,1306,10240,30,
idle,2026-05-08 02:25:38,181.59,2026/05/08 02:25:38.442,NVIDIA GeForce RTX 3080,0,41,36.94,210,405,1306,10240,30,
idle,2026-05-08 02:25:40,183.67,2026/05/08 02:25:40.521,NVIDIA GeForce RTX 3080,0,41,36.89,210,405,1306,10240,30,
idle,2026-05-08 02:25:42,185.75,2026/05/08 02:25:42.598,NVIDIA GeForce RTX 3080,2,41,36.88,210,405,1306,10240,30,
idle,2026-05-08 02:25:44,187.82,2026/05/08 02:25:44.690,NVIDIA GeForce RTX 3080,0,41,36.87,210,405,1306,10240,30,
idle,2026-05-08 02:25:46,189.91,2026/05/08 02:25:46.777,NVIDIA GeForce RTX 3080,0,41,36.88,210,405,1306,10240,30,
idle,2026-05-08 02:25:48,192.0,2026/05/08 02:25:48.866,NVIDIA GeForce RTX 3080,2,41,37.20,210,405,1306,10240,30,
idle,2026-05-08 02:25:50,194.09,2026/05/08 02:25:50.957,NVIDIA GeForce RTX 3080,0,41,37.23,210,405,1304,10240,30,
idle,2026-05-08 02:25:53,196.18,2026/05/08 02:25:53.049,NVIDIA GeForce RTX 3080,0,41,37.02,210,405,1302,10240,30,
idle,2026-05-08 02:25:55,198.27,2026/05/08 02:25:55.136,NVIDIA GeForce RTX 3080,3,41,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:25:57,200.36,2026/05/08 02:25:57.211,NVIDIA GeForce RTX 3080,2,41,37.05,210,405,1297,10240,30,
idle,2026-05-08 02:25:59,202.44,2026/05/08 02:25:59.302,NVIDIA GeForce RTX 3080,0,41,37.03,210,405,1297,10240,30,
idle,2026-05-08 02:26:01,204.53,2026/05/08 02:26:01.393,NVIDIA GeForce RTX 3080,0,41,37.01,210,405,1297,10240,30,
idle,2026-05-08 02:26:03,206.62,2026/05/08 02:26:03.465,NVIDIA GeForce RTX 3080,3,41,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:26:05,208.69,2026/05/08 02:26:05.542,NVIDIA GeForce RTX 3080,0,41,37.01,210,405,1297,10240,30,
idle,2026-05-08 02:26:07,210.77,2026/05/08 02:26:07.633,NVIDIA GeForce RTX 3080,0,41,37.01,210,405,1297,10240,30,
idle,2026-05-08 02:26:09,212.86,2026/05/08 02:26:09.723,NVIDIA GeForce RTX 3080,2,41,36.92,210,405,1297,10240,30,
idle,2026-05-08 02:26:11,214.95,2026/05/08 02:26:11.811,NVIDIA GeForce RTX 3080,0,41,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:26:13,217.04,2026/05/08 02:26:13.886,NVIDIA GeForce RTX 3080,0,41,37.07,210,405,1297,10240,30,
idle,2026-05-08 02:26:15,219.12,2026/05/08 02:26:15.983,NVIDIA GeForce RTX 3080,0,41,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:26:18,221.21,2026/05/08 02:26:18.074,NVIDIA GeForce RTX 3080,0,41,36.79,210,405,1297,10240,30,
idle,2026-05-08 02:26:20,223.3,2026/05/08 02:26:20.163,NVIDIA GeForce RTX 3080,0,41,36.74,210,405,1297,10240,30,
idle,2026-05-08 02:26:22,225.39,2026/05/08 02:26:22.252,NVIDIA GeForce RTX 3080,0,41,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:26:24,227.47,2026/05/08 02:26:24.338,NVIDIA GeForce RTX 3080,1,41,36.97,210,405,1297,10240,30,
idle,2026-05-08 02:26:26,229.57,2026/05/08 02:26:26.432,NVIDIA GeForce RTX 3080,1,41,36.95,210,405,1297,10240,30,
idle,2026-05-08 02:26:28,231.66,2026/05/08 02:26:28.527,NVIDIA GeForce RTX 3080,1,41,37.00,210,405,1297,10240,30,
idle,2026-05-08 02:26:30,233.76,2026/05/08 02:26:30.629,NVIDIA GeForce RTX 3080,0,40,36.94,210,405,1297,10240,30,
idle,2026-05-08 02:26:32,235.86,2026/05/08 02:26:32.721,NVIDIA GeForce RTX 3080,0,41,36.89,210,405,1297,10240,30,
idle,2026-05-08 02:26:34,237.95,2026/05/08 02:26:34.796,NVIDIA GeForce RTX 3080,2,41,36.67,210,405,1297,10240,30,
idle,2026-05-08 02:26:36,240.02,2026/05/08 02:26:36.890,NVIDIA GeForce RTX 3080,0,41,36.86,210,405,1297,10240,30,
idle,2026-05-08 02:26:38,242.11,2026/05/08 02:26:38.976,NVIDIA GeForce RTX 3080,0,40,36.72,210,405,1297,10240,30,
idle,2026-05-08 02:26:41,244.2,2026/05/08 02:26:41.069,NVIDIA GeForce RTX 3080,0,41,36.84,210,405,1297,10240,30,
idle,2026-05-08 02:26:43,246.3,2026/05/08 02:26:43.161,NVIDIA GeForce RTX 3080,6,41,36.89,210,405,1292,10240,30,
idle,2026-05-08 02:26:45,248.38,2026/05/08 02:26:45.232,NVIDIA GeForce RTX 3080,1,40,36.94,210,405,1288,10240,30,
idle,2026-05-08 02:26:47,250.46,2026/05/08 02:26:47.322,NVIDIA GeForce RTX 3080,3,40,37.01,210,405,1288,10240,30,
idle,2026-05-08 02:26:49,252.55,2026/05/08 02:26:49.398,NVIDIA GeForce RTX 3080,0,40,36.99,210,405,1288,10240,30,
idle,2026-05-08 02:26:51,254.62,2026/05/08 02:26:51.489,NVIDIA GeForce RTX 3080,0,40,36.85,210,405,1288,10240,30,
idle,2026-05-08 02:26:53,256.72,2026/05/08 02:26:53.580,NVIDIA GeForce RTX 3080,2,40,36.84,210,405,1288,10240,30,
idle,2026-05-08 02:26:55,258.81,2026/05/08 02:26:55.656,NVIDIA GeForce RTX 3080,0,40,36.92,210,405,1288,10240,30,
idle,2026-05-08 02:26:57,260.88,2026/05/08 02:26:57.732,NVIDIA GeForce RTX 3080,0,40,36.64,210,405,1288,10240,30,
idle,2026-05-08 02:26:59,262.96,2026/05/08 02:26:59.825,NVIDIA GeForce RTX 3080,2,40,36.76,210,405,1288,10240,30,
idle,2026-05-08 02:27:01,265.05,2026/05/08 02:27:01.898,NVIDIA GeForce RTX 3080,1,40,36.80,210,405,1288,10240,30,
idle,2026-05-08 02:27:03,267.12,2026/05/08 02:27:03.987,NVIDIA GeForce RTX 3080,1,40,36.84,210,405,1288,10240,30,
idle,2026-05-08 02:27:06,269.21,2026/05/08 02:27:06.060,NVIDIA GeForce RTX 3080,3,40,36.85,210,405,1288,10240,30,
idle,2026-05-08 02:27:08,271.29,2026/05/08 02:27:08.136,NVIDIA GeForce RTX 3080,0,40,36.78,210,405,1288,10240,30,
idle,2026-05-08 02:27:10,273.36,2026/05/08 02:27:10.210,NVIDIA GeForce RTX 3080,0,40,36.81,210,405,1288,10240,30,
idle,2026-05-08 02:27:12,275.44,2026/05/08 02:27:12.288,NVIDIA GeForce RTX 3080,2,40,36.76,210,405,1288,10240,30,
idle,2026-05-08 02:27:14,277.51,2026/05/08 02:27:14.376,NVIDIA GeForce RTX 3080,0,40,36.79,210,405,1288,10240,30,
idle,2026-05-08 02:27:16,279.6,2026/05/08 02:27:16.446,NVIDIA GeForce RTX 3080,0,40,36.85,210,405,1288,10240,30,
idle,2026-05-08 02:27:18,281.67,2026/05/08 02:27:18.536,NVIDIA GeForce RTX 3080,2,40,37.07,210,405,1288,10240,30,
idle,2026-05-08 02:27:20,283.75,2026/05/08 02:27:20.621,NVIDIA GeForce RTX 3080,0,40,36.97,210,405,1288,10240,30,
idle,2026-05-08 02:27:22,285.84,2026/05/08 02:27:22.709,NVIDIA GeForce RTX 3080,0,40,36.72,210,405,1288,10240,30,
idle,2026-05-08 02:27:24,287.94,2026/05/08 02:27:24.800,NVIDIA GeForce RTX 3080,2,40,36.91,210,405,1288,10240,30,
idle,2026-05-08 02:27:26,290.03,2026/05/08 02:27:26.891,NVIDIA GeForce RTX 3080,0,40,36.88,210,405,1288,10240,30,
idle,2026-05-08 02:27:28,292.11,2026/05/08 02:27:28.963,NVIDIA GeForce RTX 3080,0,40,36.86,210,405,1288,10240,30,
idle,2026-05-08 02:27:31,294.19,2026/05/08 02:27:31.052,NVIDIA GeForce RTX 3080,2,40,36.92,210,405,1288,10240,30,
idle,2026-05-08 02:27:33,296.28,2026/05/08 02:27:33.148,NVIDIA GeForce RTX 3080,0,40,37.00,210,405,1288,10240,30,
idle,2026-05-08 02:27:35,298.38,2026/05/08 02:27:35.227,NVIDIA GeForce RTX 3080,0,40,36.95,210,405,1288,10240,30,
train,2026-05-08 02:27:37,0.0,2026/05/08 02:27:37.020,NVIDIA GeForce RTX 3080,2,40,36.94,210,405,1392,10240,30,1.0072119235992432
train,2026-05-08 02:27:38,2.0,2026/05/08 02:27:38.893,NVIDIA GeForce RTX 3080,61,61,247.79,1965,9251,1392,10240,30,0.9898307919502258
train,2026-05-08 02:27:40,4.0,2026/05/08 02:27:40.896,NVIDIA GeForce RTX 3080,63,64,250.13,1965,9251,1392,10240,30,1.001468300819397
train,2026-05-08 02:27:42,6.0,2026/05/08 02:27:42.903,NVIDIA GeForce RTX 3080,60,66,250.87,1950,9251,1392,10240,30,1.0015407800674438
train,2026-05-08 02:27:44,8.0,2026/05/08 02:27:44.902,NVIDIA GeForce RTX 3080,60,67,248.81,1950,9251,1392,10240,33,1.0028924942016602
train,2026-05-08 02:27:46,10.0,2026/05/08 02:27:46.890,NVIDIA GeForce RTX 3080,60,68,254.23,1950,9251,1392,10240,36,0.9962422251701355
train,2026-05-08 02:27:48,12.0,2026/05/08 02:27:48.904,NVIDIA GeForce RTX 3080,60,69,254.68,1950,9251,1392,10240,39,1.003880262374878
train,2026-05-08 02:27:50,14.0,2026/05/08 02:27:50.902,NVIDIA GeForce RTX 3080,63,70,256.27,1935,9251,1392,10240,42,0.9936904907226562
train,2026-05-08 02:27:52,16.0,2026/05/08 02:27:52.899,NVIDIA GeForce RTX 3080,60,71,255.25,1935,9251,1392,10240,45,1.000256061553955
train,2026-05-08 02:27:54,18.01,2026/05/08 02:27:54.896,NVIDIA GeForce RTX 3080,63,72,258.43,1935,9251,1392,10240,51,0.998638391494751
train,2026-05-08 02:27:56,20.01,2026/05/08 02:27:56.906,NVIDIA GeForce RTX 3080,60,72,263.53,1920,9251,1392,10240,100,0.9956350922584534
train,2026-05-08 02:27:58,22.01,2026/05/08 02:27:58.904,NVIDIA GeForce RTX 3080,62,73,263.81,1920,9251,1392,10240,100,0.9983815550804138
train,2026-05-08 02:28:00,24.01,2026/05/08 02:28:00.899,NVIDIA GeForce RTX 3080,63,74,277.87,1920,9251,1392,10240,100,1.0019888877868652
train,2026-05-08 02:28:02,26.01,2026/05/08 02:28:02.900,NVIDIA GeForce RTX 3080,63,74,271.03,1920,9251,1392,10240,100,1.0041096210479736
train,2026-05-08 02:28:04,28.01,2026/05/08 02:28:04.898,NVIDIA GeForce RTX 3080,62,74,268.37,1920,9251,1392,10240,100,0.9981352686882019
train,2026-05-08 02:28:06,30.01,2026/05/08 02:28:06.911,NVIDIA GeForce RTX 3080,62,74,266.62,1920,9251,1392,10240,100,0.9988234043121338
train,2026-05-08 02:28:08,32.01,2026/05/08 02:28:08.912,NVIDIA GeForce RTX 3080,62,74,268.26,1920,9251,1392,10240,100,1.000953197479248
train,2026-05-08 02:28:10,34.01,2026/05/08 02:28:10.912,NVIDIA GeForce RTX 3080,62,74,270.24,1920,9251,1392,10240,100,0.9986292123794556
train,2026-05-08 02:28:12,36.01,2026/05/08 02:28:12.912,NVIDIA GeForce RTX 3080,62,74,269.20,1920,9251,1392,10240,100,0.9994894862174988
train,2026-05-08 02:28:14,38.01,2026/05/08 02:28:14.900,NVIDIA GeForce RTX 3080,64,75,273.34,1920,9251,1392,10240,100,0.995606541633606
train,2026-05-08 02:28:16,40.01,2026/05/08 02:28:16.901,NVIDIA GeForce RTX 3080,66,75,272.88,1920,9251,1392,10240,100,1.0025485754013062
train,2026-05-08 02:28:18,42.01,2026/05/08 02:28:18.902,NVIDIA GeForce RTX 3080,65,75,274.54,1905,9251,1396,10240,100,1.0005362033843994
train,2026-05-08 02:28:20,44.01,2026/05/08 02:28:20.910,NVIDIA GeForce RTX 3080,65,75,271.97,1920,9251,1396,10240,100,1.0070841312408447
