phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-04-28 18:24:34,287.87,2026/04/28 18:24:34.377,NVIDIA GeForce RTX 3080,0,39,34.65,210,405,1443,10240,30,
idle,2026-04-28 18:24:36,290.01,2026/04/28 18:24:36.517,NVIDIA GeForce RTX 3080,0,40,34.85,210,405,1443,10240,30,
idle,2026-04-28 18:24:38,292.15,2026/04/28 18:24:38.654,NVIDIA GeForce RTX 3080,2,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:24:40,294.29,2026/04/28 18:24:40.794,NVIDIA GeForce RTX 3080,0,39,34.58,210,405,1443,10240,30,
idle,2026-04-28 18:24:42,296.43,2026/04/28 18:24:42.935,NVIDIA GeForce RTX 3080,0,39,34.66,210,405,1443,10240,30,
idle,2026-04-28 18:24:45,298.57,2026/04/28 18:24:45.059,NVIDIA GeForce RTX 3080,2,39,34.68,210,405,1443,10240,30,
train,2026-04-28 18:24:46,0.0,2026/04/28 18:24:46.900,NVIDIA GeForce RTX 3080,76,40,35.72,240,405,2325,10240,30,1.0083255767822266
train,2026-04-28 18:24:49,2.0,2026/04/28 18:24:49.137,NVIDIA GeForce RTX 3080,100,69,308.83,1695,9251,2325,10240,30,0.9987472891807556
train,2026-04-28 18:24:51,4.03,2026/04/28 18:24:51.176,NVIDIA GeForce RTX 3080,100,72,306.92,1710,9251,2325,10240,44,1.0011569261550903
train,2026-04-28 18:24:53,6.03,2026/04/28 18:24:53.198,NVIDIA GeForce RTX 3080,100,72,289.94,1650,9251,2325,10240,68,0.9982088804244995
train,2026-04-28 18:24:55,8.04,2026/04/28 18:24:55.223,NVIDIA GeForce RTX 3080,100,72,278.70,1665,9251,2325,10240,80,0.9994176626205444
train,2026-04-28 18:24:57,10.05,2026/04/28 18:24:57.228,NVIDIA GeForce RTX 3080,100,73,281.76,1620,9251,2325,10240,86,0.9995273351669312
train,2026-04-28 18:24:59,12.05,2026/04/28 18:24:59.236,NVIDIA GeForce RTX 3080,100,71,271.48,1605,9251,2325,10240,90,0.9986916780471802
train,2026-04-28 18:25:01,14.07,2026/04/28 18:25:01.233,NVIDIA GeForce RTX 3080,100,73,281.10,1650,9251,2325,10240,93,0.9999653697013855
train,2026-04-28 18:25:03,16.08,2026/04/28 18:25:03.264,NVIDIA GeForce RTX 3080,100,73,282.30,1620,9251,2325,10240,95,1.0005186796188354
train,2026-04-28 18:25:05,18.09,2026/04/28 18:25:05.275,NVIDIA GeForce RTX 3080,100,73,271.58,1575,9251,2325,10240,98,0.9990994930267334
train,2026-04-28 18:25:07,20.11,2026/04/28 18:25:07.288,NVIDIA GeForce RTX 3080,100,74,279.33,1650,9251,2325,10240,100,0.9999650120735168
