phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-09 02:19:38,280.2,2026/05/09 02:19:38.703,NVIDIA GeForce RTX 3080,0,38,36.03,210,405,1341,10240,30,
idle,2026-05-09 02:19:40,282.3,2026/05/09 02:19:40.796,NVIDIA GeForce RTX 3080,0,38,36.17,210,405,1341,10240,30,
idle,2026-05-09 02:19:42,284.4,2026/05/09 02:19:42.881,NVIDIA GeForce RTX 3080,2,38,36.14,210,405,1341,10240,30,
idle,2026-05-09 02:19:44,286.47,2026/05/09 02:19:44.971,NVIDIA GeForce RTX 3080,0,38,36.09,210,405,1341,10240,30,
idle,2026-05-09 02:19:47,288.56,2026/05/09 02:19:47.060,NVIDIA GeForce RTX 3080,1,38,36.06,210,405,1341,10240,30,
idle,2026-05-09 02:19:49,290.67,2026/05/09 02:19:49.153,NVIDIA GeForce RTX 3080,3,38,36.11,210,405,1341,10240,30,
idle,2026-05-09 02:19:51,292.76,2026/05/09 02:19:51.258,NVIDIA GeForce RTX 3080,1,38,36.04,210,405,1341,10240,30,
idle,2026-05-09 02:19:53,294.86,2026/05/09 02:19:53.359,NVIDIA GeForce RTX 3080,1,38,35.93,210,405,1341,10240,30,
idle,2026-05-09 02:19:55,296.95,2026/05/09 02:19:55.455,NVIDIA GeForce RTX 3080,0,38,36.08,210,405,1341,10240,30,
idle,2026-05-09 02:19:57,299.04,2026/05/09 02:19:57.541,NVIDIA GeForce RTX 3080,0,38,36.25,210,405,1341,10240,30,
train,2026-05-09 02:19:59,0.0,2026/05/09 02:19:59.134,NVIDIA GeForce RTX 3080,88,38,38.75,345,405,2079,10240,30,1.0106348991394043
train,2026-05-09 02:20:00,2.0,2026/05/09 02:20:00.949,NVIDIA GeForce RTX 3080,100,65,319.45,1785,9251,2079,10240,30,0.9985287189483643
train,2026-05-09 02:20:02,4.0,2026/05/09 02:20:02.952,NVIDIA GeForce RTX 3080,100,70,317.58,1770,9251,2079,10240,32,1.000361680984497
train,2026-05-09 02:20:04,6.02,2026/05/09 02:20:04.982,NVIDIA GeForce RTX 3080,100,72,317.46,1755,9251,2079,10240,55,1.001239538192749
train,2026-05-09 02:20:06,8.02,2026/05/09 02:20:06.968,NVIDIA GeForce RTX 3080,100,71,303.52,1755,9251,2079,10240,73,0.9989606142044067
train,2026-05-09 02:20:08,10.02,2026/05/09 02:20:08.987,NVIDIA GeForce RTX 3080,100,72,301.91,1710,9251,2079,10240,83,1.0020546913146973
train,2026-05-09 02:20:10,12.03,2026/05/09 02:20:10.988,NVIDIA GeForce RTX 3080,100,71,290.12,1680,9251,2079,10240,88,1.0006694793701172
train,2026-05-09 02:20:13,14.03,2026/05/09 02:20:12.997,NVIDIA GeForce RTX 3080,100,72,301.84,1695,9251,2079,10240,91,1.0007078647613525
train,2026-05-09 02:20:15,16.04,2026/05/09 02:20:15.003,NVIDIA GeForce RTX 3080,100,72,288.75,1710,9251,2079,10240,94,0.999334990978241
train,2026-05-09 02:20:17,18.04,2026/05/09 02:20:17.020,NVIDIA GeForce RTX 3080,100,73,292.22,1680,9251,2079,10240,96,1.0002758502960205
train,2026-05-09 02:20:19,20.05,2026/05/09 02:20:19.015,NVIDIA GeForce RTX 3080,100,74,296.46,1665,9251,2079,10240,99,0.9986310601234436
train,2026-05-09 02:20:21,22.07,2026/05/09 02:20:21.032,NVIDIA GeForce RTX 3080,100,74,296.75,1665,9251,2079,10240,99,0.9991194009780884
train,2026-05-09 02:20:23,24.07,2026/05/09 02:20:23.052,NVIDIA GeForce RTX 3080,100,74,288.09,1650,9251,2079,10240,99,0.9987010955810547
train,2026-05-09 02:20:25,26.07,2026/05/09 02:20:25.054,NVIDIA GeForce RTX 3080,100,74,288.42,1635,9251,2079,10240,99,0.9999378323554993
train,2026-05-09 02:20:27,28.08,2026/05/09 02:20:27.040,NVIDIA GeForce RTX 3080,100,73,277.67,1650,9251,2079,10240,100,1.001758337020874
train,2026-05-09 02:20:29,30.09,2026/05/09 02:20:29.086,NVIDIA GeForce RTX 3080,100,73,293.20,1545,9251,2079,10240,100,0.9997968077659607
train,2026-05-09 02:20:31,32.11,2026/05/09 02:20:31.085,NVIDIA GeForce RTX 3080,100,73,289.71,1635,9251,2079,10240,100,0.9998495578765869
train,2026-05-09 02:20:33,34.11,2026/05/09 02:20:33.091,NVIDIA GeForce RTX 3080,100,74,292.43,1665,9251,2079,10240,100,0.9998692274093628
train,2026-05-09 02:20:35,36.11,2026/05/09 02:20:35.088,NVIDIA GeForce RTX 3080,100,75,288.88,1635,9251,2079,10240,100,0.9971669912338257
train,2026-05-09 02:20:37,38.12,2026/05/09 02:20:37.085,NVIDIA GeForce RTX 3080,100,74,279.58,1650,9251,2079,10240,100,1.0003342628479004
train,2026-05-09 02:20:39,40.13,2026/05/09 02:20:39.104,NVIDIA GeForce RTX 3080,100,75,284.88,1650,9251,2079,10240,100,0.9990901947021484
train,2026-05-09 02:20:41,42.13,2026/05/09 02:20:41.109,NVIDIA GeForce RTX 3080,100,75,279.61,1665,9251,2079,10240,100,1.0004268884658813
train,2026-05-09 02:20:43,44.14,2026/05/09 02:20:43.131,NVIDIA GeForce RTX 3080,100,74,283.03,1575,9251,2094,10240,100,0.9994879961013794
train,2026-05-09 02:20:45,46.15,2026/05/09 02:20:45.112,NVIDIA GeForce RTX 3080,100,75,287.94,1590,9251,2094,10240,100,1.0015039443969727
train,2026-05-09 02:20:47,48.16,2026/05/09 02:20:47.135,NVIDIA GeForce RTX 3080,100,75,273.98,1635,9251,2094,10240,100,0.9990753531455994
train,2026-05-09 02:20:49,50.16,2026/05/09 02:20:49.136,NVIDIA GeForce RTX 3080,100,75,277.06,1650,9251,2094,10240,100,1.0028105974197388
train,2026-05-09 02:20:51,52.17,2026/05/09 02:20:51.147,NVIDIA GeForce RTX 3080,100,74,276.71,1650,9251,2094,10240,100,1.0014259815216064
train,2026-05-09 02:20:53,54.19,2026/05/09 02:20:53.150,NVIDIA GeForce RTX 3080,100,75,275.52,1635,9251,2094,10240,100,1.0022735595703125
train,2026-05-09 02:20:55,56.2,2026/05/09 02:20:55.174,NVIDIA GeForce RTX 3080,100,75,275.38,1650,9251,2094,10240,100,0.998816967010498
train,2026-05-09 02:20:57,58.21,2026/05/09 02:20:57.186,NVIDIA GeForce RTX 3080,100,76,279.33,1605,9251,2094,10240,100,0.9993088245391846
train,2026-05-09 02:20:59,60.24,2026/05/09 02:20:59.201,NVIDIA GeForce RTX 3080,100,75,275.48,1605,9251,2094,10240,100,1.0009198188781738
train,2026-05-09 02:21:01,62.24,2026/05/09 02:21:01.216,NVIDIA GeForce RTX 3080,100,75,277.08,1650,9251,2094,10240,100,1.0006004571914673
train,2026-05-09 02:21:03,64.24,2026/05/09 02:21:03.218,NVIDIA GeForce RTX 3080,100,75,283.03,1620,9251,2094,10240,100,0.9974266886711121
train,2026-05-09 02:21:05,66.24,2026/05/09 02:21:05.225,NVIDIA GeForce RTX 3080,100,75,283.08,1590,9251,2094,10240,100,0.9999182224273682
train,2026-05-09 02:21:07,68.25,2026/05/09 02:21:07.224,NVIDIA GeForce RTX 3080,100,75,279.64,1605,9251,2094,10240,100,1.0002367496490479
train,2026-05-09 02:21:09,70.26,2026/05/09 02:21:09.243,NVIDIA GeForce RTX 3080,100,75,282.69,1605,9251,2094,10240,100,1.0002801418304443
